,acc1,acc2,acc3,acc4,acc5,mean_acc
Meat_jitter,0.9,1.0,1.0,0.95,0.5833333333333334,0.8866666666666665
Meat_scaling,0.8833333333333333,0.9333333333333333,0.9833333333333333,0.9333333333333333,0.9166666666666666,0.93
Meat_window_slice,0.6166666666666667,0.4666666666666667,0.4666666666666667,0.6166666666666667,0.4666666666666667,0.5266666666666667
Meat_window_warp,0.9,0.9,0.9,0.8,0.8833333333333333,0.8766666666666666
Meat_time_warp,0.55,0.55,0.5833333333333334,0.6666666666666666,0.6,0.5900000000000001
Meat_rotation,0.8333333333333334,0.8166666666666667,0.9166666666666666,0.9,0.85,0.8633333333333333
Meat_magnitude_warp,0.8833333333333333,0.8666666666666667,0.9166666666666666,0.7,0.85,0.8433333333333332
Meat_spawner,0.4666666666666667,0.8333333333333334,0.4666666666666667,0.5333333333333333,0.5833333333333334,0.5766666666666667
Meat_wdba,0.9166666666666666,0.9,0.9166666666666666,0.9333333333333333,0.9833333333333333,0.93
ToeSegmentation2_jitter,0.9307692307692308,0.9461538461538461,0.9461538461538461,0.9538461538461539,0.9538461538461539,0.9461538461538461
ToeSegmentation2_scaling,0.9538461538461539,0.9615384615384616,0.9692307692307692,0.9615384615384616,0.9384615384615385,0.9569230769230769
ToeSegmentation2_window_slice,0.9615384615384616,0.9461538461538461,0.9538461538461539,0.9384615384615385,0.9384615384615385,0.9476923076923077
ToeSegmentation2_window_warp,0.9461538461538461,0.9538461538461539,0.9615384615384616,0.9384615384615385,0.9615384615384616,0.9523076923076923
ToeSegmentation2_time_warp,0.8923076923076924,0.9,0.9076923076923077,0.8923076923076924,0.9076923076923077,0.9
ToeSegmentation2_rotation,0.9307692307692308,0.9384615384615385,0.9461538461538461,0.9076923076923077,0.9307692307692308,0.9307692307692307
ToeSegmentation2_magnitude_warp,0.9384615384615385,0.9538461538461539,0.9615384615384616,0.9307692307692308,0.9230769230769231,0.9415384615384615
ToeSegmentation2_spawner,0.7230769230769231,0.7692307692307693,0.7615384615384615,0.7846153846153846,0.7153846153846154,0.7507692307692307
ToeSegmentation2_wdba,0.9461538461538461,0.9538461538461539,0.9461538461538461,0.9538461538461539,0.9461538461538461,0.9492307692307692
GesturePebbleZ2_jitter,0.9240506329113924,0.879746835443038,0.9113924050632911,0.9240506329113924,0.8544303797468354,0.8987341772151899
GesturePebbleZ2_scaling,0.8607594936708861,0.8417721518987342,0.8481012658227848,0.8417721518987342,0.8607594936708861,0.8506329113924052
GesturePebbleZ2_window_slice,0.8607594936708861,0.8544303797468354,0.8607594936708861,0.8924050632911392,0.8734177215189873,0.8683544303797468
GesturePebbleZ2_window_warp,0.8860759493670886,0.8607594936708861,0.8987341772151899,0.8734177215189873,0.8734177215189873,0.8784810126582279
GesturePebbleZ2_time_warp,0.8037974683544303,0.8291139240506329,0.8481012658227848,0.8417721518987342,0.8417721518987342,0.8329113924050633
GesturePebbleZ2_rotation,0.879746835443038,0.879746835443038,0.8670886075949367,0.8481012658227848,0.879746835443038,0.8708860759493671
GesturePebbleZ2_magnitude_warp,0.8670886075949367,0.8481012658227848,0.8291139240506329,0.8734177215189873,0.8544303797468354,0.8544303797468353
GesturePebbleZ2_spawner,0.879746835443038,0.8607594936708861,0.8924050632911392,0.8670886075949367,0.930379746835443,0.8860759493670886
GesturePebbleZ2_wdba,0.8860759493670886,0.9050632911392406,0.879746835443038,0.879746835443038,0.8670886075949367,0.8835443037974684
GesturePebbleZ1_jitter,0.936046511627907,0.9127906976744186,0.9127906976744186,0.936046511627907,0.9534883720930233,0.930232558139535
GesturePebbleZ1_scaling,0.9186046511627907,0.9244186046511628,0.9127906976744186,0.9244186046511628,0.9302325581395349,0.9220930232558139
GesturePebbleZ1_window_slice,0.8953488372093024,0.9244186046511628,0.9069767441860465,0.877906976744186,0.9127906976744186,0.9034883720930234
GesturePebbleZ1_window_warp,0.9534883720930233,0.9534883720930233,0.9186046511627907,0.9593023255813954,0.9534883720930233,0.9476744186046512
GesturePebbleZ1_time_warp,0.8430232558139535,0.8197674418604651,0.8197674418604651,0.8313953488372093,0.8372093023255814,0.8302325581395349
GesturePebbleZ1_rotation,0.8895348837209303,0.8895348837209303,0.9302325581395349,0.9244186046511628,0.9011627906976745,0.9069767441860466
GesturePebbleZ1_magnitude_warp,0.9186046511627907,0.9244186046511628,0.9186046511627907,0.9069767441860465,0.9244186046511628,0.9186046511627908
GesturePebbleZ1_spawner,0.8255813953488372,0.8197674418604651,0.8372093023255814,0.8430232558139535,0.8488372093023255,0.8348837209302327
GesturePebbleZ1_wdba,0.9069767441860465,0.9244186046511628,0.9186046511627907,0.936046511627907,0.9418604651162791,0.9255813953488372
GestureMidAirD2_jitter,0.6076923076923076,0.6307692307692307,0.6384615384615384,0.6,0.6153846153846154,0.6184615384615385
GestureMidAirD2_scaling,0.676923076923077,0.6538461538461539,0.6692307692307692,0.6461538461538462,0.6230769230769231,0.6538461538461539
GestureMidAirD2_window_slice,0.5307692307692308,0.5307692307692308,0.4846153846153846,0.5307692307692308,0.5,0.5153846153846154
GestureMidAirD2_window_warp,0.6153846153846154,0.6307692307692307,0.6307692307692307,0.6307692307692307,0.6076923076923076,0.6230769230769231
GestureMidAirD2_time_warp,0.5307692307692308,0.5153846153846153,0.5153846153846153,0.5538461538461539,0.5,0.523076923076923
GestureMidAirD2_rotation,0.5384615384615384,0.5307692307692308,0.5538461538461539,0.5461538461538461,0.5307692307692308,0.5399999999999999
GestureMidAirD2_magnitude_warp,0.5538461538461539,0.5307692307692308,0.5846153846153846,0.5538461538461539,0.5307692307692308,0.5507692307692308
GestureMidAirD2_spawner,0.46923076923076923,0.46153846153846156,0.46153846153846156,0.4230769230769231,0.45384615384615384,0.45384615384615384
GestureMidAirD2_wdba,0.45384615384615384,0.4846153846153846,0.4307692307692308,0.3923076923076923,0.3923076923076923,0.43076923076923074
SonyAIBORobotSurface2_jitter,0.9401888772298006,0.9622245540398741,0.9695697796432319,0.9601259181532005,0.968520461699895,0.9601259181532005
SonyAIBORobotSurface2_scaling,0.9527806925498427,0.9527806925498427,0.9695697796432319,0.968520461699895,0.9422875131164743,0.9571878279118573
SonyAIBORobotSurface2_window_slice,0.8551941238195173,0.85099685204617,0.8803777544596013,0.8426023084994754,0.8583420776495279,0.8575026232948584
SonyAIBORobotSurface2_window_warp,0.944386149003148,0.9464847848898216,0.9233997901364114,0.9097586568730325,0.9454354669464848,0.9338929695697796
SonyAIBORobotSurface2_time_warp,0.6453305351521511,0.7880377754459601,0.6988457502623295,0.6862539349422875,0.7240293809024134,0.7084994753410283
SonyAIBORobotSurface2_rotation,0.9475341028331584,0.9485834207764953,0.9213011542497377,0.9433368310598111,0.9527806925498427,0.942707240293809
SonyAIBORobotSurface2_magnitude_warp,0.9643231899265478,0.9674711437565582,0.9464847848898216,0.9611752360965372,0.9538300104931794,0.9586568730325288
SonyAIBORobotSurface2_spawner,0.925498426023085,0.9181532004197271,0.8929695697796433,0.9045120671563484,0.8782791185729276,0.9038824763903464
SonyAIBORobotSurface2_wdba,0.8887722980062959,0.8898216159496327,0.8929695697796433,0.8929695697796433,0.8803777544596013,0.8889821615949633
GestureMidAirD1_jitter,0.7384615384615385,0.7153846153846154,0.7230769230769231,0.7384615384615385,0.7230769230769231,0.7276923076923077
GestureMidAirD1_scaling,0.7307692307692307,0.7461538461538462,0.7307692307692307,0.7076923076923077,0.7153846153846154,0.7261538461538463
GestureMidAirD1_window_slice,0.6846153846153846,0.6384615384615384,0.6692307692307692,0.6538461538461539,0.6461538461538462,0.6584615384615384
GestureMidAirD1_window_warp,0.7384615384615385,0.7307692307692307,0.7153846153846154,0.7076923076923077,0.7307692307692307,0.7246153846153847
GestureMidAirD1_time_warp,0.6,0.5923076923076923,0.5692307692307692,0.6076923076923076,0.5846153846153846,0.5907692307692308
GestureMidAirD1_rotation,0.5538461538461539,0.5846153846153846,0.5769230769230769,0.6,0.5692307692307692,0.5769230769230769
GestureMidAirD1_magnitude_warp,0.7,0.6923076923076923,0.7153846153846154,0.7153846153846154,0.7076923076923077,0.7061538461538462
GestureMidAirD1_spawner,0.6,0.5615384615384615,0.6230769230769231,0.5692307692307692,0.5923076923076923,0.5892307692307692
GestureMidAirD1_wdba,0.5153846153846153,0.5307692307692308,0.5461538461538461,0.5461538461538461,0.5307692307692308,0.5338461538461537
GestureMidAirD3_jitter,0.4230769230769231,0.4307692307692308,0.4307692307692308,0.45384615384615384,0.4,0.4276923076923077
GestureMidAirD3_scaling,0.4076923076923077,0.3769230769230769,0.35384615384615387,0.4,0.4230769230769231,0.3923076923076923
GestureMidAirD3_window_slice,0.36923076923076925,0.36923076923076925,0.36923076923076925,0.36923076923076925,0.34615384615384615,0.3646153846153847
GestureMidAirD3_window_warp,0.4307692307692308,0.4076923076923077,0.4307692307692308,0.3384615384615385,0.4230769230769231,0.40615384615384614
GestureMidAirD3_time_warp,0.2692307692307692,0.2846153846153846,0.3230769230769231,0.3076923076923077,0.3153846153846154,0.3
GestureMidAirD3_rotation,0.33076923076923076,0.3923076923076923,0.36923076923076925,0.36923076923076925,0.34615384615384615,0.3615384615384616
GestureMidAirD3_magnitude_warp,0.47692307692307695,0.47692307692307695,0.4307692307692308,0.4153846153846154,0.43846153846153846,0.4476923076923077
GestureMidAirD3_spawner,0.3230769230769231,0.27692307692307694,0.33076923076923076,0.34615384615384615,0.3,0.3153846153846154
GestureMidAirD3_wdba,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.2153846153846154,0.2230769230769231,0.22615384615384615
Car_jitter,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.8833333333333333,0.9233333333333335
Car_scaling,0.85,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9166666666666666,0.9133333333333334
Car_window_slice,0.9166666666666666,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.9166666666666666,0.8866666666666667
Car_window_warp,0.8333333333333334,0.8666666666666667,0.8833333333333333,0.8833333333333333,0.8666666666666667,0.8666666666666668
Car_time_warp,0.4166666666666667,0.4166666666666667,0.45,0.45,0.43333333333333335,0.4333333333333334
Car_rotation,0.75,0.75,0.7166666666666667,0.7666666666666667,0.75,0.7466666666666667
Car_magnitude_warp,0.8666666666666667,0.8333333333333334,0.85,0.8666666666666667,0.85,0.8533333333333333
Car_spawner,0.5166666666666667,0.6333333333333333,0.3,0.26666666666666666,0.65,0.47333333333333333
Car_wdba,0.7833333333333333,0.7666666666666667,0.7666666666666667,0.7833333333333333,0.7666666666666667,0.7733333333333333
ToeSegmentation1_jitter,0.9473684210526315,0.9517543859649122,0.9517543859649122,0.9517543859649122,0.9649122807017544,0.9535087719298245
ToeSegmentation1_scaling,0.956140350877193,0.9517543859649122,0.956140350877193,0.9517543859649122,0.9473684210526315,0.9526315789473685
ToeSegmentation1_window_slice,0.9298245614035088,0.9254385964912281,0.9342105263157895,0.9122807017543859,0.9166666666666666,0.9236842105263158
ToeSegmentation1_window_warp,0.9649122807017544,0.9692982456140351,0.956140350877193,0.9649122807017544,0.9517543859649122,0.9614035087719298
ToeSegmentation1_time_warp,0.8421052631578947,0.8859649122807017,0.8771929824561403,0.8640350877192983,0.8596491228070176,0.8657894736842107
ToeSegmentation1_rotation,0.956140350877193,0.9517543859649122,0.9473684210526315,0.9473684210526315,0.9429824561403509,0.9491228070175438
ToeSegmentation1_magnitude_warp,0.9649122807017544,0.9517543859649122,0.9517543859649122,0.9692982456140351,0.9649122807017544,0.9605263157894737
ToeSegmentation1_spawner,0.9166666666666666,0.8859649122807017,0.9254385964912281,0.9210526315789473,0.9035087719298246,0.9105263157894736
ToeSegmentation1_wdba,0.9429824561403509,0.9342105263157895,0.9342105263157895,0.9342105263157895,0.9429824561403509,0.9377192982456141
ShapeletSim_jitter,0.7722222222222223,0.8666666666666667,0.8722222222222222,0.8277777777777777,0.8611111111111112,0.8399999999999999
ShapeletSim_scaling,0.8722222222222222,0.9444444444444444,0.9055555555555556,0.9222222222222223,0.7555555555555555,0.8800000000000001
ShapeletSim_window_slice,0.5444444444444444,0.6722222222222223,0.8277777777777777,0.8277777777777777,0.7277777777777777,0.72
ShapeletSim_window_warp,0.8222222222222222,0.6222222222222222,0.5611111111111111,0.5722222222222222,0.5333333333333333,0.6222222222222221
ShapeletSim_time_warp,0.5,0.5,0.5,0.5,0.5,0.5
ShapeletSim_rotation,0.8777777777777778,0.8277777777777777,0.8388888888888889,0.7777777777777778,0.8055555555555556,0.8255555555555555
ShapeletSim_magnitude_warp,0.8777777777777778,0.8,0.8222222222222222,0.7833333333333333,0.7611111111111111,0.8088888888888889
ShapeletSim_spawner,0.8555555555555555,0.9,0.8722222222222222,0.8166666666666667,0.9,0.868888888888889
ShapeletSim_wdba,0.7888888888888889,0.6444444444444445,0.7833333333333333,0.7388888888888889,0.5777777777777777,0.7066666666666667
DiatomSizeReduction_jitter,0.9705882352941176,0.9575163398692811,0.9836601307189542,0.9738562091503268,0.9901960784313726,0.9751633986928105
DiatomSizeReduction_scaling,0.9967320261437909,0.9934640522875817,0.9967320261437909,0.9640522875816994,0.9967320261437909,0.9895424836601308
DiatomSizeReduction_window_slice,0.9183006535947712,0.6111111111111112,0.6797385620915033,0.9673202614379085,0.9509803921568627,0.8254901960784314
DiatomSizeReduction_window_warp,0.8594771241830066,0.869281045751634,0.8235294117647058,0.8464052287581699,0.8888888888888888,0.857516339869281
DiatomSizeReduction_time_warp,0.6372549019607843,0.7679738562091504,0.5849673202614379,0.8104575163398693,0.6633986928104575,0.6928104575163399
DiatomSizeReduction_rotation,0.803921568627451,0.803921568627451,0.8496732026143791,0.9444444444444444,0.8071895424836601,0.8418300653594771
DiatomSizeReduction_magnitude_warp,0.8986928104575164,0.6437908496732027,0.6339869281045751,0.6143790849673203,0.6535947712418301,0.6888888888888889
DiatomSizeReduction_spawner,0.6633986928104575,0.8856209150326797,0.9117647058823529,0.8366013071895425,0.9575163398692811,0.8509803921568627
DiatomSizeReduction_wdba,0.7647058823529411,0.761437908496732,0.7712418300653595,0.7745098039215687,0.7843137254901961,0.7712418300653594
MoteStrain_jitter,0.9297124600638977,0.9305111821086262,0.9225239616613419,0.9257188498402555,0.9161341853035144,0.9249201277955272
MoteStrain_scaling,0.9289137380191693,0.9265175718849841,0.9185303514376997,0.9177316293929713,0.9305111821086262,0.9244408945686902
MoteStrain_window_slice,0.895367412140575,0.8929712460063898,0.9089456869009584,0.8849840255591054,0.902555910543131,0.896964856230032
MoteStrain_window_warp,0.9049520766773163,0.9225239616613419,0.9321086261980831,0.8993610223642172,0.9001597444089456,0.9118210862619808
MoteStrain_time_warp,0.8442492012779552,0.8250798722044729,0.8386581469648562,0.8330670926517572,0.8282747603833865,0.8338658146964857
MoteStrain_rotation,0.7308306709265175,0.7180511182108626,0.7412140575079872,0.7364217252396166,0.7068690095846646,0.7266773162939298
MoteStrain_magnitude_warp,0.9297124600638977,0.9265175718849841,0.9321086261980831,0.9281150159744409,0.9257188498402555,0.9284345047923322
MoteStrain_spawner,0.8258785942492013,0.8146964856230032,0.8234824281150159,0.8314696485623003,0.8306709265175719,0.8252396166134185
MoteStrain_wdba,0.8905750798722045,0.8769968051118211,0.8849840255591054,0.8738019169329073,0.8801916932907349,0.8813099041533545
HouseTwenty_jitter,0.9411764705882353,0.957983193277311,0.9411764705882353,0.9663865546218487,0.9159663865546218,0.9445378151260504
HouseTwenty_scaling,0.9663865546218487,0.9243697478991597,0.957983193277311,0.9663865546218487,0.9327731092436975,0.9495798319327731
HouseTwenty_window_slice,0.9411764705882353,0.9663865546218487,0.9495798319327731,0.9495798319327731,0.9495798319327731,0.9512605042016806
HouseTwenty_window_warp,0.9663865546218487,0.9663865546218487,0.9411764705882353,0.957983193277311,0.9663865546218487,0.9596638655462184
HouseTwenty_time_warp,0.957983193277311,0.9495798319327731,0.9663865546218487,0.9663865546218487,0.9663865546218487,0.961344537815126
HouseTwenty_rotation,0.9663865546218487,0.957983193277311,0.957983193277311,0.9747899159663865,0.9747899159663865,0.9663865546218486
HouseTwenty_magnitude_warp,0.957983193277311,0.9663865546218487,0.957983193277311,0.9495798319327731,0.9495798319327731,0.9563025210084033
HouseTwenty_spawner,0.9663865546218487,0.8739495798319328,0.9327731092436975,0.9495798319327731,0.957983193277311,0.9361344537815126
HouseTwenty_wdba,0.9327731092436975,0.9243697478991597,0.9327731092436975,0.907563025210084,0.9495798319327731,0.9294117647058823
InsectEPGSmallTrain_jitter,0.4457831325301205,0.0,0.4738955823293173,0.4738955823293173,0.1686746987951807,0.3124497991967871
InsectEPGSmallTrain_scaling,0.0,0.1686746987951807,0.4738955823293173,0.24096385542168675,0.0,0.17670682730923695
InsectEPGSmallTrain_window_slice,0.5622489959839357,0.4738955823293173,0.1686746987951807,0.46586345381526106,0.0,0.3341365461847389
InsectEPGSmallTrain_window_warp,0.4738955823293173,0.1686746987951807,0.4497991967871486,0.1686746987951807,0.1686746987951807,0.2859437751004016
InsectEPGSmallTrain_time_warp,0.0,0.4738955823293173,0.1686746987951807,0.0,0.0,0.1285140562248996
InsectEPGSmallTrain_rotation,0.4738955823293173,0.4738955823293173,0.8313253012048193,0.8313253012048193,0.4738955823293173,0.6168674698795181
InsectEPGSmallTrain_magnitude_warp,0.1686746987951807,0.2891566265060241,0.46586345381526106,0.4738955823293173,0.0,0.27951807228915665
InsectEPGSmallTrain_spawner,0.8313253012048193,0.6706827309236948,0.3132530120481928,0.3253012048192771,0.0,0.42811244979919677
InsectEPGSmallTrain_wdba,0.0,0.4939759036144578,0.4738955823293173,0.1686746987951807,0.4738955823293173,0.3220883534136546
MedicalImages_jitter,0.7236842105263158,0.743421052631579,0.7552631578947369,0.7776315789473685,0.7671052631578947,0.7534210526315789
MedicalImages_scaling,0.7631578947368421,0.7723684210526316,0.7671052631578947,0.7671052631578947,0.7671052631578947,0.7673684210526315
MedicalImages_window_slice,0.6710526315789473,0.6828947368421052,0.6947368421052632,0.6868421052631579,0.6881578947368421,0.6847368421052632
MedicalImages_window_warp,0.7447368421052631,0.7368421052631579,0.7539473684210526,0.7526315789473684,0.7605263157894737,0.749736842105263
MedicalImages_time_warp,0.6921052631578948,0.6855263157894737,0.6763157894736842,0.6631578947368421,0.6894736842105263,0.6813157894736842
MedicalImages_rotation,0.7,0.7026315789473684,0.7131578947368421,0.6947368421052632,0.7092105263157895,0.7039473684210525
MedicalImages_magnitude_warp,0.7381578947368421,0.75,0.7539473684210526,0.7342105263157894,0.7421052631578947,0.7436842105263157
MedicalImages_spawner,0.6065789473684211,0.6013157894736842,0.6513157894736842,0.6276315789473684,0.6381578947368421,0.625
MedicalImages_wdba,0.6868421052631579,0.6736842105263158,0.6868421052631579,0.6710526315789473,0.6776315789473685,0.6792105263157895
Rock_jitter,0.46,0.46,0.68,0.68,0.52,0.56
Rock_scaling,0.66,0.68,0.54,0.7,0.58,0.632
Rock_window_slice,0.68,0.64,0.56,0.52,0.58,0.5960000000000001
Rock_window_warp,0.5,0.58,0.54,0.6,0.58,0.56
Rock_time_warp,0.74,0.76,0.7,0.74,0.7,0.7280000000000001
Rock_rotation,0.52,0.48,0.46,0.56,0.56,0.516
Rock_magnitude_warp,0.5,0.56,0.48,0.48,0.56,0.516
Rock_spawner,0.44,0.48,0.46,0.42,0.52,0.46399999999999997
Rock_wdba,0.44,0.38,0.34,0.32,0.42,0.38
Adiac_jitter,0.5294117647058824,0.6828644501278772,0.27365728900255754,0.7033248081841432,0.5882352941176471,0.5554987212276215
Adiac_scaling,0.8260869565217391,0.8439897698209718,0.8414322250639387,0.8439897698209718,0.8286445012787724,0.8368286445012789
Adiac_window_slice,0.10741687979539642,0.0741687979539642,0.12531969309462915,0.09207161125319693,0.11253196930946291,0.10230179028132991
Adiac_window_warp,0.7468030690537084,0.7340153452685422,0.7468030690537084,0.7544757033248082,0.7237851662404092,0.7411764705882353
