,acc1,acc2,acc3,acc4,acc5,mean_acc
Ham_jitter,0.7047619047619048,0.6952380952380952,0.6761904761904762,0.6952380952380952,0.6666666666666666,0.6876190476190476
Ham_scaling,0.6857142857142857,0.6666666666666666,0.7142857142857143,0.7142857142857143,0.7047619047619048,0.6971428571428573
Ham_window_slice,0.7714285714285715,0.7142857142857143,0.7619047619047619,0.7047619047619048,0.7619047619047619,0.7428571428571429
Ham_window_warp,0.7428571428571429,0.7142857142857143,0.7238095238095238,0.7238095238095238,0.7238095238095238,0.7257142857142858
Ham_time_warp,0.7619047619047619,0.6666666666666666,0.7523809523809524,0.6761904761904762,0.7428571428571429,0.72
Ham_rotation,0.7142857142857143,0.6666666666666666,0.7047619047619048,0.6476190476190476,0.6857142857142857,0.6838095238095239
Ham_magnitude_warp,0.6857142857142857,0.7047619047619048,0.7238095238095238,0.7047619047619048,0.7238095238095238,0.7085714285714286
Ham_spawner,0.780952380952381,0.7619047619047619,0.7714285714285715,0.7428571428571429,0.7904761904761904,0.7695238095238095
Ham_wdba,0.6857142857142857,0.7142857142857143,0.638095238095238,0.638095238095238,0.6761904761904762,0.6704761904761904
Chinatown_jitter,0.9825072886297376,0.9825072886297376,0.9766763848396501,0.9795918367346939,0.9795918367346939,0.9801749271137027
Chinatown_scaling,0.9766763848396501,0.9766763848396501,0.9737609329446064,0.9766763848396501,0.9766763848396501,0.9760932944606415
Chinatown_window_slice,0.9650145772594753,0.9620991253644315,0.9708454810495627,0.9766763848396501,0.9795918367346939,0.9708454810495628
Chinatown_window_warp,0.9795918367346939,0.9766763848396501,0.9795918367346939,0.9766763848396501,0.9825072886297376,0.9790087463556851
Chinatown_time_warp,0.9795918367346939,0.9650145772594753,0.967930029154519,0.9737609329446064,0.956268221574344,0.9685131195335277
Chinatown_rotation,0.8658892128279884,0.9766763848396501,0.9591836734693877,0.9358600583090378,0.760932944606414,0.8997084548104957
Chinatown_magnitude_warp,0.9650145772594753,0.9446064139941691,0.9650145772594753,0.9446064139941691,0.967930029154519,0.9574344023323615
Chinatown_spawner,0.9708454810495627,0.9708454810495627,0.9708454810495627,0.9708454810495627,0.9708454810495627,0.9708454810495628
Chinatown_wdba,0.9650145772594753,0.9620991253644315,0.967930029154519,0.956268221574344,0.9533527696793003,0.9609329446064139
SmoothSubspace_jitter,0.9933333333333333,0.9933333333333333,1.0,0.9933333333333333,1.0,0.9959999999999999
SmoothSubspace_scaling,0.98,0.96,0.9866666666666667,0.9866666666666667,0.98,0.9786666666666667
SmoothSubspace_window_slice,0.9933333333333333,0.9866666666666667,0.9866666666666667,0.9733333333333334,0.9866666666666667,0.9853333333333334
SmoothSubspace_window_warp,0.96,0.92,0.9133333333333333,0.9266666666666666,0.96,0.9359999999999999
SmoothSubspace_time_warp,0.84,0.9,0.9133333333333333,0.86,0.8733333333333333,0.8773333333333333
SmoothSubspace_rotation,0.9466666666666667,0.9466666666666667,0.9466666666666667,0.9533333333333334,0.9533333333333334,0.9493333333333333
SmoothSubspace_magnitude_warp,0.9666666666666667,0.9733333333333334,0.9666666666666667,0.9533333333333334,0.9733333333333334,0.9666666666666668
SmoothSubspace_spawner,0.9333333333333333,0.9266666666666666,0.9133333333333333,0.9466666666666667,0.94,0.932
SmoothSubspace_wdba,0.9066666666666666,0.9533333333333334,0.94,0.9666666666666667,0.9533333333333334,0.944
DodgerLoopGame_jitter,0.9130434782608695,0.8985507246376812,0.9130434782608695,0.8985507246376812,0.9130434782608695,0.9072463768115941
DodgerLoopGame_scaling,0.8985507246376812,0.8913043478260869,0.9130434782608695,0.8623188405797102,0.8913043478260869,0.8913043478260869
DodgerLoopGame_window_slice,0.855072463768116,0.8840579710144928,0.8840579710144928,0.855072463768116,0.8260869565217391,0.8608695652173914
DodgerLoopGame_window_warp,0.8913043478260869,0.8478260869565217,0.8695652173913043,0.8840579710144928,0.8260869565217391,0.863768115942029
DodgerLoopGame_time_warp,0.8188405797101449,0.8115942028985508,0.7971014492753623,0.8043478260869565,0.7246376811594203,0.791304347826087
DodgerLoopGame_rotation,0.7753623188405797,0.7681159420289855,0.7608695652173914,0.8405797101449275,0.8768115942028986,0.8043478260869564
DodgerLoopGame_magnitude_warp,0.8768115942028986,0.8768115942028986,0.8840579710144928,0.8768115942028986,0.8333333333333334,0.8695652173913043
DodgerLoopGame_spawner,0.8623188405797102,0.855072463768116,0.8405797101449275,0.8768115942028986,0.855072463768116,0.8579710144927537
DodgerLoopGame_wdba,0.6231884057971014,0.6014492753623188,0.6376811594202898,0.6231884057971014,0.644927536231884,0.6260869565217391
DodgerLoopWeekend_jitter,0.9855072463768116,0.9855072463768116,0.9782608695652174,0.9782608695652174,0.9710144927536232,0.9797101449275363
DodgerLoopWeekend_scaling,0.9637681159420289,0.9637681159420289,0.9710144927536232,0.9782608695652174,0.9855072463768116,0.972463768115942
DodgerLoopWeekend_window_slice,0.9565217391304348,0.9782608695652174,0.9782608695652174,0.9637681159420289,0.9782608695652174,0.9710144927536233
DodgerLoopWeekend_window_warp,0.9782608695652174,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9782608695652174,0.9739130434782609
DodgerLoopWeekend_time_warp,0.8623188405797102,0.8695652173913043,0.8913043478260869,0.8695652173913043,0.9347826086956522,0.8855072463768116
DodgerLoopWeekend_rotation,0.9565217391304348,0.8768115942028986,0.6956521739130435,0.8188405797101449,0.9637681159420289,0.8623188405797102
DodgerLoopWeekend_magnitude_warp,0.9710144927536232,0.9855072463768116,0.9710144927536232,0.9782608695652174,0.9782608695652174,0.9768115942028986
DodgerLoopWeekend_spawner,0.9782608695652174,0.9492753623188406,0.9782608695652174,0.9782608695652174,0.9782608695652174,0.972463768115942
DodgerLoopWeekend_wdba,0.8913043478260869,0.8623188405797102,0.9130434782608695,0.855072463768116,0.9130434782608695,0.8869565217391303
DodgerLoopDay_jitter,0.55,0.6,0.6,0.6125,0.575,0.5875
DodgerLoopDay_scaling,0.6125,0.5875,0.6,0.4625,0.5125,0.555
DodgerLoopDay_window_slice,0.3625,0.4125,0.425,0.475,0.45,0.425
DodgerLoopDay_window_warp,0.4875,0.475,0.45,0.5375,0.4625,0.48249999999999993
DodgerLoopDay_time_warp,0.3375,0.3375,0.3375,0.4,0.35,0.35250000000000004
DodgerLoopDay_rotation,0.4375,0.475,0.45,0.475,0.5375,0.475
DodgerLoopDay_magnitude_warp,0.525,0.525,0.4875,0.525,0.575,0.5275000000000001
DodgerLoopDay_spawner,0.55,0.5125,0.55,0.525,0.5625,0.54
DodgerLoopDay_wdba,0.3375,0.3,0.3125,0.275,0.3875,0.3225
PickupGestureWiimoteZ_jitter,0.86,0.92,0.88,0.88,0.82,0.8720000000000001
PickupGestureWiimoteZ_scaling,0.9,0.9,0.92,0.9,0.88,0.9
PickupGestureWiimoteZ_window_slice,0.76,0.84,0.76,0.78,0.76,0.78
PickupGestureWiimoteZ_window_warp,0.84,0.86,0.86,0.78,0.7,0.808
PickupGestureWiimoteZ_time_warp,0.58,0.58,0.58,0.62,0.62,0.596
PickupGestureWiimoteZ_rotation,0.78,0.74,0.76,0.78,0.76,0.764
PickupGestureWiimoteZ_magnitude_warp,0.9,0.86,0.86,0.88,0.88,0.876
PickupGestureWiimoteZ_spawner,0.66,0.64,0.72,0.64,0.72,0.6759999999999999
PickupGestureWiimoteZ_wdba,0.62,0.64,0.62,0.58,0.64,0.62
ShakeGestureWiimoteZ_jitter,0.94,0.96,0.98,0.96,0.96,0.96
ShakeGestureWiimoteZ_scaling,0.94,0.9,0.9,0.92,0.92,0.916
ShakeGestureWiimoteZ_window_slice,0.86,0.86,0.88,0.9,0.92,0.884
ShakeGestureWiimoteZ_window_warp,0.94,0.94,0.96,0.94,0.94,0.944
ShakeGestureWiimoteZ_time_warp,0.82,0.78,0.86,0.84,0.76,0.8119999999999999
ShakeGestureWiimoteZ_rotation,0.86,0.8,0.86,0.84,0.84,0.8400000000000001
ShakeGestureWiimoteZ_magnitude_warp,0.92,0.96,0.94,0.92,0.9,0.9279999999999999
ShakeGestureWiimoteZ_spawner,0.88,0.92,0.84,0.9,0.88,0.884
ShakeGestureWiimoteZ_wdba,0.84,0.82,0.86,0.9,0.86,0.8560000000000001
